"sector_id","sector_nombre","variable_id","actividad_producto_nombre","indicador","unidad_de_medida","fuente","frecuencia_nombre","cobertura_nombre","alcance_tipo","alcance_id","alcance_nombre","indice_tiempo","valor"
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2009-04-01,7266
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2009-05-01,7292
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2009-06-01,7980
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2009-07-01,8243
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2009-08-01,7809
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2009-09-01,9062
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2009-10-01,8155
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2009-11-01,8353
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2009-12-01,6208
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2010-01-01,12366
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2010-02-01,8174
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2010-03-01,10524
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2010-04-01,9545
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2010-05-01,9715
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2010-06-01,10532
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2010-07-01,10286
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2010-08-01,10351
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2010-09-01,11377
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2010-10-01,10504
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2010-11-01,11024
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2010-12-01,9160
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2011-01-01,16113
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2011-02-01,9990
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2011-03-01,11209
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2011-04-01,10702
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2011-05-01,10994
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2011-06-01,12853
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2011-07-01,11913
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2011-08-01,12632
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2011-09-01,14252
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2011-10-01,12081
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2011-11-01,11298
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2011-12-01,8297
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2012-01-01,15767
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2012-02-01,8689
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2012-03-01,12591
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2012-04-01,9368
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2012-05-01,11996
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2012-06-01,11390
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2012-07-01,11888
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2012-08-01,12070
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2012-09-01,10547
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2012-10-01,12083
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2012-11-01,10317
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2012-12-01,8064
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2013-01-01,16113
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2013-02-01,9585
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2013-03-01,12235
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2013-04-01,13659
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2013-05-01,15971
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2013-06-01,12825
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2013-07-01,14761
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2013-08-01,13698
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2013-09-01,14236
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2013-10-01,15571
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2013-11-01,11188
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2013-12-01,11797
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2014-01-01,15648
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2014-02-01,9484
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2014-03-01,8615
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2014-04-01,8325
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2014-05-01,9160
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2014-06-01,8672
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2014-07-01,9557
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2014-08-01,8786
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2014-09-01,9501
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2014-10-01,8231
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2014-11-01,6379
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2014-12-01,5463
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2015-01-01,8454
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2015-02-01,6024
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2015-03-01,6670
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2015-04-01,7588
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2015-05-01,6750
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2015-06-01,8200
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2015-07-01,8247
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2015-08-01,7515
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2015-09-01,8507
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2015-10-01,7875
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2015-11-01,7264
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2015-12-01,4977
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2016-01-01,7962
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2016-02-01,6438
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2016-03-01,7859
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2016-04-01,8633
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2016-05-01,8835
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2016-06-01,8043
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2016-07-01,9439
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2016-08-01,10581
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2016-09-01,10725
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2016-10-01,10062
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2016-11-01,9826
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2016-12-01,7251
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2017-01-01,13375
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2017-02-01,9040
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2017-03-01,11709
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2017-04-01,9961
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2017-05-01,11548
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2017-06-01,12058
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2017-07-01,11951
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2017-08-01,13124
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2017-09-01,11808
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2017-10-01,12142
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2017-11-01,11712
4,"Automotriz y Autopartista",29,"Automotores","Patentamiento","unidades","ACARA","Mensual","Nacional","PROVINCIA","02","CAPITAL FEDERAL",2017-12-01,8601
